corpus: preloaded/ententen15_tt31
subcorpus: 
size: 421701
query: Query:[lempos_lc="(cook)-v"], GDEX:1000
djenuff.net| <s> Raw foods are strongly suggested over cooked foods. </s> 
zumbrun.net| <s> Jay the mason came over last night and washed the Big Stone Cooking Area down with whatever the magic liquid is that masons use to get all mortar haze off of the stone. </s> 
vagabond.fr| <s> He is showing us how he can cook saussages on his engine, and is ready to try and give us some before going back to Ammassalik ! Ice concentration is increasing, sun is now hiding behind the mountains, it's time for him to go back. </s> 
itellstories.org| <s> The market walk was a pre-amble to a cooking class – we were taken into a family compound, and proceeded to cook a three-course meal with the members of the family. </s> 
academic.ru| <s> frog legs – legs of a frog; dish made of the cooked legs of a frog (considered a culinary delicacy) ... English contemporary dictionary </s> 
academic.ru| <s> frog legs – noun hind legs of frogs used as food; resemble chicken and cooked as chicken • Hypernyms: ↑dish • Part Holonyms: ↑true frog, ↑ranid ... Useful english dictionary </s> 
sciculture.ac.uk| <s> Imagine waking up to the smell of bacon , coming not from breakfast being cooked downstairs but rather being emitted from the alarm set on your mobile device. </s> 
jewishveg.org| <s> Transfer the cooked onions to a 6-quart, covered casserole, place the cinnamon stick in the onions, and sprinkle with the barley. </s> 
chej.org| <s> Early one evening in May, Ms. Vargas, 28, cooked spaghetti for her three children and her grandmother. </s> 
wechargegenocide.org| <s> He was cooking seafood, chicken and potatoes for scores of guests, including kids, in a parking lot. </s> 
sharonirish.org| <s> I want to get to the gym, go for long walks with friends, hang out with my children and partner, read novels, sleep, cook and eat tasty, healthy food, clean my basement, AND prepare for teaching next fall, AND write an article, edit another, start my next book AND prepare a talk for May in St. Louis, AND visit southern Illinois, Colorado and the UK. </s> 
nih.gov| <s> "From my first day at the Kijabe Hospital cafeteria, I literally stirred the pot, cooking alongside the head cook. </s> 
buylocalberkeley.org| <s> All proceeds will benefit the Berkeley Schools Gardening and Cooking Alliance , which provides garden-based cooking and nutrition education in our public schools! $30 Advance Tickets online at http://bit.ly/BerkWineWalk </s> 
buylocalberkeley.org| <s> Stroll, sip and taste at Gourmet Ghetto eateries, shops and galleries while helping to keep garden and cooking alive in Berkeley Public Schools! </s> 
buylocalberkeley.org| <s> Cooked beans and salsa will be available to stuff your tortilla. </s> 
buylocalberkeley.org| <s> Stephanie Rosenbaum is a Bay Area based food writer, cookbook author, and cooking & writing teacher. </s> 
jwi.org| <s> "We keep a kosher house, and shes in charge of cooking and doing the grocery shopping." </s> 
oursaviorsprineville.org| <s> She didn't really like to cook , but she loved to have dinners. </s> 
savethechildren.org.uk| <s> "The blankets, cooking equipment and water containers also made the situation much better for us. </s> 
ingredientsinc.net| <s> Add broth and beans; bring to a boil; add beans; reduce heat to low and simmer over low heat 40 minutes or until chicken is cooked through. </s> 
instituteoflifestylemedicine.org| <s> Q : Will the Chef Coach guide me on how to cook ? </s> 
idealist.org| <s> Right after Hurricane Sandy in 2012, Robyn Hillman-Harrigan made the simple decision to begin cooking hot meals for her Rockaway neighbors who had no heat, no electricity, or no homes. </s> 
idealist.org| <s> Shore Soup continues to cook and deliver healthy food to home-bound neighbors, but its scope has grown to include restoring a community garden, building an urban farm, hosting workshops on nutrition, opening a summer food truck, and planning a restaurant-slash-community center to provide healthy pay-as-you-can meals for residents and visitors alike, no matter how much is in their wallets. </s> 
robinwyatt.org| <s> For example, one needs to cook marinated fish with tomato paste and several vegetables to make a meal of Thiéboudienne , the national dish that most people eat several times a week. </s> 
go60.us| <s> The traditional seasonal shrimper's breakfast of shrimp cooked with bacon grease and poured over grits is varied at the King and Prince by a tasso cream sauce. </s> 
artandsports.net| <s> We drink water, we cook with water, we bathe in water and we clean with water. </s> 
results.org.uk| <s> I usually really look forward to planning, cooking and eating my meals, but I've already found that rather than enjoying it, I'm eating just to fuel myself – a constant reality for those who live below the poverty line. </s> 
theroamingkitchen.net| <s> Allow the fruit to cook undisturbed for 10-12 minutes, until the butter turns golden, on its way to toasty brown. </s> 
theroamingkitchen.net| <s> Stirring occasionally, continue to cook the fruit for another 25 minutes, or until the apples and pears have broken down, and are the color of golden raisins. </s> 
theroamingkitchen.net| <s> Spoon the cooked fruit around and on top of the bread. </s> 
fiocruz.br| <s> To prevent human infection by anisakid larvae, marine fishes must be maintained frozen under -20oC for at least 7 days or cooked for a period of time long enough to raise the temperature of the innermost part of the flesh to 63oC, for at least 15 sec (Adams et al. 1997). </s> 
afruca.org| <s> They cook , clean and are forced to have unprotected and endless sex with their abductors. </s> 
earthmarkets.net| <s> At Earth Markets people learn how to bring together responsibility and pleasure through tasting, listening, cooking ... </s> 
unhcrwashington.org| <s> The campaign focuses on providing renewable energy solutions like solar-powered streetlights, solar-powered lanterns and fuel-efficient cooking stoves that make camps safer and more comfortable. </s> 
emfsafetynetwork.org| <s> Regardless of wether or not this process and its effects on us are intentional, they are happening and we are being slow cooked . </s> 
paxriverkeeper.org| <s> Similarly seafood should be thoroughly and properly cooked . </s> 
dippam.ac.uk| <s> Instead of raw food being issued twice a week to the passengers for themselves to cook , which it was often impossible for them to do, as they suffered so much from sea sickness, and were unable to get to the galley fire till late, and sometimes not at all, so that they were obliged to eat their food raw, and suffered greatly from dysentery in consequence instead of this, the Bill proposes that cooked rations should be issued to them daily. </s> 
dippam.ac.uk| <s> Instead of raw food being issued twice a week to the passengers for themselves to cook, which it was often impossible for them to do, as they suffered so much from sea sickness, and were unable to get to the galley fire till late, and sometimes not at all, so that they were obliged to eat their food raw, and suffered greatly from dysentery in consequence instead of this, the Bill proposes that cooked rations should be issued to them daily. </s> 
kishfish.ie| <s> Add the onion and pepper and cook gently without browning for about 5 minutes. </s> 
kishfish.ie| <s> Simmer steadily, stirring occasionally, until the rice is cooked and all the liquid absorbed – 15-20 minutes. </s> 
kishfish.ie| <s> Just before the rice is cooked stir in the chopped tomatoes. </s> 
kishfish.ie| <s> While the rice is cooking wash and dry the fish and cut each wing into two or three pieces. </s> 
kishfish.ie| <s> Heat 1 cm (1/2 in) of cooking oil in a frying pan and fry the fish quickly on both sides until pale golden brown, about 5 minutes. </s> 
kishfish.ie| <s> 100g each of cooked prawns, mussels, salmon and monkfish ( or other white fish) – cut into 2cm dice </s> 
ontheplatform.org.uk| <s> And we are building an outdoor tandoori oven - something that is pleasing to the eye, that we can use for events and that people could come and use, to cook and meet together. </s> 
uwf.edu| <s> Games, cooking supplies and movies available to sign out </s> 
litebite.in| <s> Most of the days I prefer dishes which need less time to cook , have fewer ingredients and still retain the freshness & nutrient quotient intact. </s> 
